srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
expired;воздуходувка;41-ЗС-43450-2022;18.07.2022;0274051582;"ПАО АНК ""БАШНЕФТЬ""";«Эстакада кабельная от здания операторной до здания насосной и воздуходувки, инв.№ 3172000 Установки сероочистки и производства серы» «Площадка газокаталитического производства филиала ПАО АНК «Башнефть» «Башнефть-Новойл»;ЗС;7425003297;"АО НТЦ ""ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-43450-2022;https://monitor-pb.ru/customer/0274051582
expired;воздуходувка;41-ТУ-04384-2018;31.01.2018;0274051582;"ПАО АНК ""БАШНЕФТЬ""";Воздуходувка типа SOLYVENT FOUGAL-HD 22 F поз. 31GV-321B, зав. № 2.77.6037.242, Филиал ПАО АНК «Башнефть» «Башнефть-Уфанефтехим», производство ароматических углеводородов, секция 300;ТУ;0278161402;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-04384-2018;https://monitor-pb.ru/customer/0274051582
expired;воздуходувка;41-ТУ-24235-2019;07.06.2019;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ротационная воздуходувка GLа 13.6, зав. № 899343, поз. I/123, 5/32, (об.1215, установка грануляции, цех №23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24235-2019;https://monitor-pb.ru/customer/0266048970
expired;воздуходувка;41-ТУ-24236-2019;07.06.2019;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ротационная воздуходувка GLа 13.6, зав. № 885892, поз. I/124, 5/32, (об.1215, установка грануляции, цех №23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24236-2019;https://monitor-pb.ru/customer/0266048970
expired;воздуходувка;41-ТУ-24239-2019;07.06.2019;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";ротационная воздуходувка GLа 13.6, зав. № 899342, поз. I/122, 5/32, (об.1215, установка грануляции, цех №23, завод «Мономер» опасный производственный объект I класса опасности);ТУ;7701027236;"ООО ""ИНТЕРЮНИС""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-24239-2019;https://monitor-pb.ru/customer/0266048970
expired;воздуходувка;41-ТУ-26245-2017;04.08.2017;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";устройство воздуходувка поз. В-5Б на базе центробежного радикального вентилятора типа Ц10-20 №2,5 (уста-новка фталевого ангидрида, цех 48, завод «Мономер»);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-26245-2017;https://monitor-pb.ru/customer/0266048970
expired;воздуходувка;53-ТУ-05834-2020;22.04.2020;7716182080;"ООО ""ДИАЛЛ АЛЬЯНС""";"Воздуходувка 616 RAM, тех. № К-2415В, зав. № 803963706на опасном производственном объекте «Участок комплексной подготовки газа (УКПГ) ""Карпенское""» Рег. № А51-04332-0012, II класс опасности , ООО «ДИАЛЛ АЛЬЯНС».";ТУ;6312086734;"ООО ""ПЭБ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05834-2020;https://monitor-pb.ru/customer/7716182080
expired;воздуходувка;57-ТУ-25000-2018;13.07.2018;7206025040;"ООО ""СИБУР Тобольск""";Воздуходувка регенерации МТ-116-4VS, поз. № GB-101-1, зав. № 6-705001, ООО «СИБУР Тобольск», г. Тобольск, производство «Бутадиен», установка дегидрирования бутана (ДБО-2);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-25000-2018;https://monitor-pb.ru/customer/7206025040
expired;воздуходувка;11-ТУ-05088-2019;18.04.2019;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство: воздуходувка зав.№ 79-362, поз. № B-D608-B1, принадлежащая «Площадке цехов производства товаров бытовой химии» ООО «Проктер энд Гэмбл-Новомосковск», г. Новомосковск Тульская обл.;ТУ;7107045430;"ООО ""ХИМЭКС""";соответствует;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-05088-2019;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-05093-2019;18.04.2019;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство: воздуходувка зав.№ 78-874A1, поз. № В-F706-A1, принадлежащая «Площадке цехов производства товаров бытовой химии» ООО «Проктер энд Гэмбл-Новомосковск», г. Новомосковск Тульская обл.;ТУ;7107045430;"ООО ""ХИМЭКС""";соответствует;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-05093-2019;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-05097-2019;18.04.2019;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство: воздуходувка зав.№ 78-874В1, поз. № В-E706-В1, принадлежащая «Площадке цехов производства товаров бытовой химии» ООО «Проктер энд Гэмбл-Новомосковск», г. Новомосковск Тульская обл.;ТУ;7107045430;"ООО ""ХИМЭКС""";соответствует;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-05097-2019;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-05104-2019;18.04.2019;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство: воздуходувка зав.№ 78-875A1, поз. № В-E707-A1, принадлежащая «Площадке цехов производства товаров бытовой химии» ООО «Проктер энд Гэмбл-Новомосковск», г. Новомосковск Тульская обл.;ТУ;7107045430;"ООО ""ХИМЭКС""";соответствует;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-05104-2019;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-05107-2019;18.04.2019;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство: воздуходувка зав.№ 78-875В1, поз. № В-E707-В1, принадлежащая «Площадке цехов производства товаров бытовой химии» ООО «Проктер энд Гэмбл-Новомосковск», г. Новомосковск Тульская обл.;ТУ;7107045430;"ООО ""ХИМЭКС""";соответствует;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-05107-2019;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-05109-2019;18.04.2019;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство: воздуходувка зав.№ 78-879, поз. № B-F802-01, принадлежащая «Площадке цехов производства товаров бытовой химии» ООО «Проктер энд Гэмбл-Новомосковск», г. Новомосковск Тульская обл.;ТУ;7107045430;"ООО ""ХИМЭКС""";соответствует;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-05109-2019;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;17-ТУ-02777-2019;25.02.2019;4407006010;"ООО ""СВИСС КРОНО""";на техническое устройство, применяемое на опасном производственном объекте, воздуходувка GM-80L зав.№ 915963, применяемая в отдельно-стоящем сушильном участке древесной стружки цеха ДСП, принадлежащие ООО «СВИСС КРОНО»;ТУ;3328401520;"АО НПО ""ТЕХКРАНЭНЕРГО""";не в полной мере;https://monitor-pb.ru/conclusion/17-%D0%A2%D0%A3-02777-2019;https://monitor-pb.ru/customer/4407006010
expired;воздуходувка;35-ТУ-03258-2018;21.05.2018;2624022320;"ООО ""СТАВРОЛЕН""";техническое устройство: «Воздуходувка, тех. поз. К5602С», применяемое на опасном производственном объекте: «Площадка цеха №4 грануляции полиэтилена производства углеводородов, их соединений» рег.№А35-00154-0008, ООО «Ставролен»;ТУ;7725614297;"ООО ""Научно-технический центр Диапром""";соответствует;https://monitor-pb.ru/conclusion/35-%D0%A2%D0%A3-03258-2018;https://monitor-pb.ru/customer/2624022320
expired;воздуходувка;57-ТУ-36346-2018;12.10.2018;7206025040;"ООО ""СИБУР Тобольск""";Воздуходувка сжигательной печи поз. № BA-103-1 GВ-01, зав. №82-524-1, ООО «СИБУР Тобольск», г. Тобольск, производство «Бутадиен», установка дегидрирования бутана (ДБО-2);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-36346-2018;https://monitor-pb.ru/customer/7206025040
expired;воздуходувка;68-ТУ-09501-2019;15.05.2019;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";"технические устройства: воздуходувки ТВ 50/1,6 поз. 513A-I, поз. 513Б-I, поз. 513A-II, поз. 513Б-II, эксплуатируемые в ЦОФ ""Сибирь""";ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";соответствует;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-09501-2019;https://monitor-pb.ru/customer/4214000608
