inn;chem_dokazano;ssylka;citata_golova;sreda_bylo;sreda_po_stroke;pochemu
1600000036;заключение ЭПБ № 43-ТУ-12072-2014;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-12072-2014;Ротор, зав. № 206, центробежного нагнетателя Н-196-1,45, ГПА№9, ГКС-4, «Арская», эксплуатирующийся в Шеморданском ЛПУ МГ;среда не названа;gaz;слово машины: «ГПА»
1600000036;заключение ЭПБ № 43-ТУ-10877-2014;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10877-2014;ротор, зав. № 0110494, центробежного нагнетателя PCL-804/2-36, ГПА№3, цех «Уренгой-Центр2», ГКС-21-1, эксплуатирующийся ;среда не названа;gaz;слово машины: «ГПА»
1600000036;заключение ЭПБ № 43-ТУ-12055-2014;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-12055-2014;ротор, зав. № 75545, центробежного нагнетателя PCL-804/2-36, ГПА№1, цех «Уренгой-Центр2», ГКС-21-1, эксплуатирующийся в ;среда не названа;gaz;слово машины: «ГПА»
1600000036;заключение ЭПБ № 43-ТУ-07645-2014;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-07645-2014;ротор, зав. № 960003 5170, центробежного нагнетателя Н-650-23-1, ГПА№3, инв. 9000003006, цех «Уренгой-Ужгород», ГКС-21-1;среда не названа;gaz;слово машины: «ГПА»
1600000036;заключение ЭПБ № 43-ТУ-09364-2014;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-09364-2014;На техническое устройство: ротор, зав. № 9600865169, центробежного нагнетателя Н-650-23-1, ГПА№2, инв. 900129574, цех «У;среда не названа;gaz;слово машины: «ГПА»
1627005000;заключение ЭПБ № 43-ТУ-01057-2015;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-01057-2015;№ п/п Наименование Рег.№ 1. Деаэрированный бак НМ-215 2. Деаэрированный бак НМ-216 3. Сборник конденсата водяного пара Н;воздух;ne_ustanovleno;в голове цитаты слов среды нет
1627005779;заключение ЭПБ № 43-ТУ-03548-2021;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-03548-2021;заключение экспертизы промышленной безопасности №20-843 на техническое устройство – компрессорный агрегат марки А 110-7-;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
1627005779;заключение ЭПБ № 16-ТУ-85853-2025;https://monitor-pb.ru/conclusion/16-%D0%A2%D0%A3-85853-2025;ЗАКЛЮЧЕНИЕ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ №352-ТУ-2025 на техническое устройство: компрессор центробежный ЦК-135/8;воздух;ne_ustanovleno;в голове цитаты слов среды нет
1627005779;заключение ЭПБ № 43-ЗС-33383-2024;https://monitor-pb.ru/conclusion/43-%D0%97%D0%A1-33383-2024;ЗАКЛЮЧЕНИЕ № 344-24-ЗС ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на сооружение- Технологический трубопровод 1ХГО-9/1 от турбо;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
1627005779;заключение ЭПБ № 43-ЗС-33384-2024;https://monitor-pb.ru/conclusion/43-%D0%97%D0%A1-33384-2024;ЗАКЛЮЧЕНИЕ № 345-24-ЗС ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на сооружение- Технологический трубопровод 1-ХГО-9/2 от турб;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
1627005779;заключение ЭПБ № 43-ЗС-33416-2024;https://monitor-pb.ru/conclusion/43-%D0%97%D0%A1-33416-2024;ЗАКЛЮЧЕНИЕ № 346-24-ЗС ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на сооружение- Технологический трубопровод 1-ХГО-9/3 от турб;газ или иная среда;ne_ustanovleno;в голове цитаты слов среды нет
1627005779;заключение ЭПБ № 43-ЗС-08237-2019;https://monitor-pb.ru/conclusion/43-%D0%97%D0%A1-08237-2019;Здание компрессорной станции воздуха и азота с установкой осушки цеха РВ корп. 208 на опасном производственном объекте «;газ или иная среда;vozduh;слово машины: «воздух»
1627005779;заключение ЭПБ № 43-ЗС-21682-2024;https://monitor-pb.ru/conclusion/43-%D0%97%D0%A1-21682-2024;корпус 206, Азотно-кислородная станция инв.№00000085;газ или иная среда;vozduh;слово машины: «кислородная станци»
