zapros;polezno;kategoria;mash_slovo;srok;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
рабочее колесо;нет;заголовок;нет;не собирался;62-ТУ-34605-2020;22.12.2020;8912001990;"ОАО ""Севернефтегазпром""";техническое устройство «Рабочее колесо для осевого вентилятора ГАЦ-22,5-4М2», зав. №047, тех. поз. №30ХВ-1-1/1;ТУ;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-34605-2020;https://monitor-pb.ru/customer/8912001990
рабочее колесо;нет;заголовок;нет;не собирался;62-ТУ-34620-2020;22.12.2020;8912001990;"ОАО ""Севернефтегазпром""";техническое устройство «Рабочее колесо для осевого вентилятора ГАЦ-22,5-4М2», зав. №044, тех. поз. №30ХВ-1-2/1;ТУ;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-34620-2020;https://monitor-pb.ru/customer/8912001990
рабочее колесо;нет;заголовок;нет;не собирался;62-ТУ-34626-2020;22.12.2020;8912001990;"ОАО ""Севернефтегазпром""";техническое устройство «Рабочее колесо для осевого вентилятора ГАЦ-22,5-4М2», зав. №046, тех. поз. №30ХВ-1-2/2;ТУ;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-34626-2020;https://monitor-pb.ru/customer/8912001990
рабочее колесо;нет;заголовок;нет;не собирался;62-ТУ-34629-2020;22.12.2020;8912001990;"ОАО ""Севернефтегазпром""";техническое устройство «Рабочее колесо для осевого вентилятора ГАЦ-22,5-4М2», зав. №041, тех. поз. №30ХВ-2-1/1;ТУ;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-34629-2020;https://monitor-pb.ru/customer/8912001990
рабочее колесо;нет;заголовок;нет;не собирался;62-ТУ-34630-2020;22.12.2020;8912001990;"ОАО ""Севернефтегазпром""";техническое устройство «Рабочее колесо для осевого вентилятора ГАЦ-22,5-4М2», зав. №043 тех. поз. №30ХВ-2-2/1;ТУ;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-34630-2020;https://monitor-pb.ru/customer/8912001990
рабочее колесо;нет;заголовок;нет;не собирался;62-ТУ-34725-2020;22.12.2020;8912001990;"ОАО ""Севернефтегазпром""";техническое устройство «Рабочее колесо для осевого вентилятора ГАЦ-22,5-4М2», зав. №048, тех. поз. №30ХВ-2-1/2;ТУ;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-34725-2020;https://monitor-pb.ru/customer/8912001990
рабочее колесо;нет;заголовок;нет;не собирался;62-ТУ-34742-2020;22.12.2020;8912001990;"ОАО ""Севернефтегазпром""";техническое устройство «Рабочее колесо для осевого вентилятора ГАЦ-22,5-4М2», зав. №045, тех. поз. №30ХВ-2-2/2;ТУ;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-34742-2020;https://monitor-pb.ru/customer/8912001990
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-02810-2021;08.02.2021;;;Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ГАЦ-28-6М3) технологический № 604/11, заводской № б/н, инвентарный № 53560, ПАО «Тольяттиазот», Цех № 06А, агрегат № 6;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-02810-2021;
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-04297-2021;24.02.2021;;;Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ГАЦ-28-6М3) технологический № 120/6, заводской № б/н, инвентарный № 55691, ПАО «Тольяттиазот», Цех № 06А, агрегат № 6;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04297-2021;
рабочее колесо;нет;заголовок;нет;не собирался;43-ТУ-276639-2022;28.09.2022;1639015404;"ООО ""Р.О.С.Л.А.""";Заключение №37-22 экспертизы промышленной безопасности на технические устройства: Центробежный насос с вихревым рабочим колесом Salvatore ROBUSCHI тип RCM 50-16В 4В22Д1813 поз. №Н2 зав. №2010009302 Линия анодирования «Italtecno2» Центробежный насос с вихревым рабочим колесом Salvatore ROBUSCHI тип RCM 50-16В 4В22Д1813 поз.№Н3 зав. №2010009302 расположенного на опасном производственном объекте рег.№ А43-05440-0002 «Площадка использования кислот и щелочей гальванического цеха», III класса опасности;ТУ;1659062473;"ООО ""ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА И ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-276639-2022;https://monitor-pb.ru/customer/1639015404
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-06720-2017;23.05.2017;6314006396;"АО ""КНПЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса:ГАЦ-2.8-6), техн. № ХВ-7/2, зав.№874, цех № 1, установка Л-24/7, АО «Куйбышевский НПЗ»;ТУ;6315579093;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-06720-2017;https://monitor-pb.ru/customer/6314006396
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-38178-2022;25.04.2022;6314006396;"АО ""КНПЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ГАЦ-2.8-6) технологический индекс ХК-3/12, зав. № 17 установка Л-35/11-1000 №3, цех №1;ТУ;6315579093;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-38178-2022;https://monitor-pb.ru/customer/6314006396
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-38183-2022;25.04.2022;6314006396;"АО ""КНПЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ГАЦ-2.8-6) технологический индекс ХК-1/1, зав. № 16 установка Л-35/11-1000 №3, цех №1;ТУ;6315579093;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-38183-2022;https://monitor-pb.ru/customer/6314006396
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-44649-2022;01.07.2022;6314006396;"АО ""КНПЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: «ТОРНАДО» Т 50-6) технологический индекс ХВ-101, зав. № 24490, установка ЭЛОУ-АВТ-3,0 (АВТ-4), цех №3;ТУ;6315579093;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-44649-2022;https://monitor-pb.ru/customer/6314006396
рабочее колесо;нет;прочее;нет;не собирался;63-ТУ-814753-2026;04.05.2026;6314006396;"АО ""КНПЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ЦАГИ-УК-2М), Технологический индекс ХВ-27, зав. №6707, инв. №00021/011 Местонахождение: цех №3, установка АВТ-3,0 (АВТ-4);ТУ;5001100952;"ООО ""ОРГЭНЕРГОНЕФТЬ""";соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-814753-2026;https://monitor-pb.ru/customer/6314006396
рабочее колесо;нет;прочее;нет;не собирался;41-ТУ-51844-2020;26.11.2020;0268004714;"АО ""СНХЗ""";Насос центробежный, горизонтальный, одноступенчатый, с рабочим колесом одностороннего входа жидкости типа 2В-1,6М поз.73/1, Цех Е-1-9-12а, отделение полимеризации, 1-й этаж, ОАО «СНХЗ»;ТУ;0268052517;"ООО ""НХД""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-51844-2020;https://monitor-pb.ru/customer/0268004714
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-01453-2021;22.01.2021;6320004728;"АО ""ТОАЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ГАЦ-61-6М2) технологический № 103J-JCBMD, заводской № б/н, инвентарный № 10125, ПАО «Тольяттиазот», Цех № 05А, агрегат № 5;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-01453-2021;https://monitor-pb.ru/customer/6320004728
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-01458-2021;22.01.2021;6320004728;"АО ""ТОАЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ГАЦ-61-6М2) технологический № 103J-JCAMK2, заводской № б/н, инвентарный № 10125, ПАО «Тольяттиазот», Цех № 05А, агрегат № 5;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-01458-2021;https://monitor-pb.ru/customer/6320004728
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-01461-2021;22.01.2021;6320004728;"АО ""ТОАЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ГАЦ-61-6М2) технологический № 103J-JCAMK1, заводской № б/н, инвентарный № 10125, ПАО «Тольяттиазот», Цех № 05А, агрегат № 5;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-01461-2021;https://monitor-pb.ru/customer/6320004728
рабочее колесо;нет;прочее;нет;не собирался;53-ТУ-01463-2021;22.01.2021;6320004728;"АО ""ТОАЗ""";Вентилятор аппарата воздушного охлаждения (тип рабочего колеса: ГАЦ-61-6М2) технологический № 103J-JCAMD, заводской № б/н, инвентарный № 10125, ПАО «Тольяттиазот», Цех № 05А, агрегат № 5;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-01463-2021;https://monitor-pb.ru/customer/6320004728
