inn;predpriyatie;nomer;predmet;organizator;vid;summa;data;data_konca;stadiya;sekciya;podsekciya;id_processa;ssylka;ssylka_etp
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057362/2;Оказание услуг по проведению технического обслуживания оборудования систем естественной вытяжной вентиляции обогатительной фабрики ООО «ГРК «Быстринское»;"ООО ГРК ""Быстринское""";Запрос предложений;НМЦ не установлена;2026-06-23;2026-07-22;Архив;nornikel;nornikel;19225032;https://www.tektorg.ru/nornikel/procedures/19225032;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057864/2;Натрий сернистый технический ГОСТ 596-89;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-15;2026-07-22;Архив;nornikel;nornikel;19447045;https://www.tektorg.ru/nornikel/procedures/19447045;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057561/2;Сваи (сентябрь 2026 г., 8210/8230);"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-15;2026-07-22;Архив;nornikel;nornikel;19447044;https://www.tektorg.ru/nornikel/procedures/19447044;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057926/1;Резистор DRB-72/500-1300W7RJ;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-14;2026-07-22;Архив;nornikel;nornikel;19445736;https://www.tektorg.ru/nornikel/procedures/19445736;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057930/1;РТИ, июль 2026г;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-14;2026-07-22;Архив;nornikel;nornikel;19443969;https://www.tektorg.ru/nornikel/procedures/19443969;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057749/1;ПИР по проекту АБК корпус №2;"ООО ГРК ""Быстринское""";Предварительный отбор;НМЦ не установлена;2026-07-06;2026-07-22;Архив;nornikel;nornikel;19401905;https://www.tektorg.ru/nornikel/procedures/19401905;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057562/2;ПЭ 100 ВОДА SDR17-400х23,7;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-12;2026-07-21;Архив;nornikel;nornikel;19440743;https://www.tektorg.ru/nornikel/procedures/19440743;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057915/1;Накидка массажная;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-13;2026-07-21;Архив;nornikel;nornikel;19442951;https://www.tektorg.ru/nornikel/procedures/19442951;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057925/1;Резак воздушно-дуговой РВД-500;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-14;2026-07-21;Архив;nornikel;nornikel;19443372;https://www.tektorg.ru/nornikel/procedures/19443372;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20056843/2;Выполнение строительно-монтажных работ на объекте: «Обогатительная фабрика «Быстринский горно-обогатительный комбинат (ГОК)». Система ионометрического анализа Smart Ion;"ООО ГРК ""Быстринское""";Запрос предложений;НМЦ не установлена;2026-06-09;2026-07-20;Архив;nornikel;nornikel;19194185;https://www.tektorg.ru/nornikel/procedures/19194185;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057897/1;Салфетка 04/25МГ-ГРКБ 2010х2600 РТ0433;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-13;2026-07-20;Архив;nornikel;nornikel;19441243;https://www.tektorg.ru/nornikel/procedures/19441243;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057694/2;Услуги бронирования мест и авиаперевозке работников и багажа ООО «ГРК «Быстринское» воздушным транспортом.;"ООО ГРК ""Быстринское""";Запрос предложений;НМЦ не установлена;2026-07-07;2026-07-20;Архив;nornikel;nornikel;19409634;https://www.tektorg.ru/nornikel/procedures/19409634;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057658/1;Офисная мебель;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-05;2026-07-20;Архив;nornikel;nornikel;19359799;https://www.tektorg.ru/nornikel/procedures/19359799;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057855/1;Песок (ГОСТ 8736-2014);"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-10;2026-07-17;Архив;nornikel;nornikel;19438682;https://www.tektorg.ru/nornikel/procedures/19438682;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057564/1;Ремонт двигателя Mitsubishi 6M60-TL самоходного крана TADANO GR-800EX №549477 для ООО «ГРК «Быстринское»;"ООО ГРК ""Быстринское""";Запрос предложений;НМЦ не установлена;2026-07-01;2026-07-16;Архив;nornikel;nornikel;19356201;https://www.tektorg.ru/nornikel/procedures/19356201;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057359/1;Автозапчасти для автопогрузчика;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-06-23;2026-07-16;Архив;nornikel;nornikel;19222091;https://www.tektorg.ru/nornikel/procedures/19222091;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057802/1;Услуги по организации канала связи L2 VPN между точками г. Чита, ул. Трактовая, 33 строение 6  и г. Чита, ул. Олимпийская 25б;"ООО ГРК ""Быстринское""";Запрос предложений;НМЦ не установлена;2026-07-09;2026-07-16;Архив;nornikel;nornikel;19435965;https://www.tektorg.ru/nornikel/procedures/19435965;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057695/1;на выполнение комплекса буровых работ на Быстринском месторождении меди, рудного золота, железа и серебра по проекту опережающей эксплуа-тационной разведки на 2028-2030 гг.;"ООО ГРК ""Быстринское""";Предварительный отбор;НМЦ не установлена;2026-07-05;2026-07-16;Архив;nornikel;nornikel;19359806;https://www.tektorg.ru/nornikel/procedures/19359806;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057204/2;Двигатели внутреннего сгорания Cummins QST30-C для карьерного самосвала БелАЗ-75581 для ООО «ГРК «Быстринское»;"ООО ГРК ""Быстринское""";Запрос предложений;НМЦ не установлена;2026-06-16;2026-07-16;Архив;nornikel;nornikel;19208606;https://www.tektorg.ru/nornikel/procedures/19208606;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20056937/2;Материалы СЦБ;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-06-04;2026-07-16;Архив;nornikel;nornikel;19186402;https://www.tektorg.ru/nornikel/procedures/19186402;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057091/2;Изготовление и поставка под «ключ» блочно-модульного быстровозводимого здания 10200 мм х 9000 мм х 2800 мм (переговорная), в количестве 1 шт.;"ООО ГРК ""Быстринское""";Запрос предложений;НМЦ не установлена;2026-06-30;2026-07-15;Архив;nornikel;nornikel;19343108;https://www.tektorg.ru/nornikel/procedures/19343108;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057143/1;Площадка PF-PO;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-06-16;2026-07-14;Архив;nornikel;nornikel;19210348;https://www.tektorg.ru/nornikel/procedures/19210348;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057356/2;Датчики, адаптеры, комплекты ремонтные Schrader;"ООО ГРК ""Быстринское""";Запрос цен;НМЦ не установлена;2026-07-03;2026-07-14;Архив;nornikel;nornikel;19359106;https://www.tektorg.ru/nornikel/procedures/19359106;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057287/1;Система автоматизированного мониторинга;"ООО ГРК ""Быстринское""";Предварительный отбор;НМЦ не установлена;2026-06-18;2026-07-14;Архив;nornikel;nornikel;19214791;https://www.tektorg.ru/nornikel/procedures/19214791;
7701568891;"ООО ""ГРК ""БЫСТРИНСКОЕ""";20057538/1;"Техническое обслуживание систем кондиционирования для Быстринского транспортного филиала ПАО ""ГМК ""Норильский никель""";"ООО ГРК ""Быстринское""";Запрос предложений;НМЦ не установлена;2026-06-30;2026-07-14;Архив;nornikel;nornikel;19347043;https://www.tektorg.ru/nornikel/procedures/19347043;
